Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Vibration Levels,Operational Hours,Failure Type
1,-0.971335229636799,-0.5194750715753444,0.01270020646674086,-0.2426292029456858,39.17747415494891,123.87150511521008,Tool Wear Failure
1,1.3826829494813044,1.156927139782376,-0.34477848974482733,-0.31546508439258725,50.84364395796635,55.0,Tool Wear Failure
1,-0.7135296283614582,-0.940847446404725,-0.02125337650812731,-0.3165268351151294,44.0,107.74143307809203,Tool Wear Failure
1,1.3212419582908586,1.05675779099188,-0.5144891765768879,-0.2641130559292013,52.744501386428226,55.0,Tool Wear Failure
1,-0.34856233242959445,-0.3638406494665338,-0.08263931044046746,-0.10589629693674518,44.2514424395118,110.73909836601268,Tool Wear Failure
1,0.21685994684796256,-0.7437539644131791,-0.5209227388484204,-0.26263573673708357,52.82419539107773,74.84333803337114,Tool Wear Failure
1,-0.9153807833459187,-0.9812830147860159,0.3630411504131579,-0.5355558813976466,35.0,109.21563213571429,Tool Wear Failure
0,-0.1738642186758141,-1.380764931503484,-0.45589197992355923,-0.20279671629495533,51.02576533983354,82.40384055970749,Tool Wear Failure
1,0.4408836069742368,-0.8173273553129349,-0.40698424676885187,1.046489099134138,42.08398958606674,48.544278229631345,Tool Wear Failure
1,0.17334929831827092,-1.3943570805667738,-0.29373778653569066,0.974534538627819,45.4689646779122,49.05641376372692,Tool Wear Failure
1,0.9617580332706801,0.23706831384962834,-0.253041484475099,-0.06401500805457677,28.910794604556763,54.32079698734183,Tool Wear Failure
1,-0.8376385342456728,-0.7625194768716461,0.11544892904190265,-0.5138290534705252,43.82252206375759,114.98696552505974,Tool Wear Failure
1,-0.5307195059071976,-1.0898682431378712,-0.19001408567059053,-0.0768020000897629,44.0,99.26549379628491,Tool Wear Failure
1,-1.240515866993041,0.35823372278287574,-0.27133222216850683,0.1808219612963028,24.281610917310488,149.20332625612386,Tool Wear Failure
1,-0.08183767627821914,-1.2307309127678425,1.6361896813643753,-1.482342326270365,35.1686285099375,83.22682451424187,Tool Wear Failure
1,1.3030531624331534,1.0271039751753253,-0.18817502845200115,0.32953527768525476,33.6155544795421,50.0777723977105,Tool Wear Failure
1,0.8239909863364578,0.6185949815060652,-0.6198007898625815,0.9401886105835988,43.16385735213062,99.6814660089781,Tool Wear Failure
0,1.2027901979031133,0.8636418358089866,-0.7295855488786076,1.164833123352721,44.96797376543982,95.57469160504085,Tool Wear Failure
1,-0.8220981327687276,-0.8523459738949332,0.0789713678906028,-0.45889623161556314,44.0,112.77518087563463,Tool Wear Failure
1,-0.49967805651534325,-1.4895837920469082,1.7521395356380751,-1.5897764283602545,35.20818216053037,90.00871141047713,Tool Wear Failure
1,-1.1356362953069663,-0.32572128469089173,-0.0670477822161385,0.5496678066113472,38.46026461717418,130.0667699484026,Tool Wear Failure
1,1.5185482248547648,1.3784329438671201,0.28856154895878394,-0.633163115786351,39.679586296833726,55.96009193403695,Tool Wear Failure
1,1.3978597062435976,1.1816703252710088,-0.12614104348068206,0.2656354740489105,37.62589356531583,50.3642862293206,Tool Wear Failure
0,0.9420927108153789,0.4386178085770074,-0.6897910059500709,1.0183212408643754,44.78466826394431,93.14039454518043,Tool Wear Failure
1,0.18168633076322785,-1.5660730214003546,0.02059093631381198,-0.001627164578274387,45.0,49.493946563451715,Tool Wear Failure
1,1.2483379790804547,0.937899940878329,-0.4358643118247057,0.2770729995899589,24.94955332480638,54.24540200767426,Tool Wear Failure
1,-0.9194000118540229,-0.6888185943210936,0.08744733757846312,-0.4222450271019835,42.07731420324484,118.95187234377123,Tool Wear Failure
2,-0.9946995435464165,-0.8010987134080307,-0.009759572567606012,-0.3136292109290996,38.444626591124376,115.91221493635503,Tool Wear Failure
1,1.2483379790804547,0.937899940878329,-0.44130462973705686,0.158435774635451,23.19537274907622,55.8241645258314,Tool Wear Failure
1,1.4645439480922775,1.2903879248921708,0.0008554969835268822,0.017713900077885425,39.68896634496074,51.86470279633508,Tool Wear Failure
1,-1.0627405922734694,-0.8010987134080307,0.14604397797579766,-0.2637718873441858,35.636644321622285,116.2728255125678,Tool Wear Failure
1,0.6151957591424211,-0.09433346932748643,-0.6076757155442065,0.5335220251022792,48.11629074020442,89.92768490051596,Tool Wear Failure
1,1.151270448660239,0.7005211700650593,-0.6269605499830889,-0.24234580367845607,54.0899790894867,54.52223902198052,Tool Wear Failure
1,0.9564989229723362,0.3035063515049852,-0.40948287666156863,0.9028396566893415,36.28323560819726,47.55815005339353,Tool Wear Failure
1,0.7656208363823436,-0.11142041018136073,-0.5755101456496192,0.3950419332795556,50.47446306899111,52.302779989118704,Tool Wear Failure
1,-1.240515866993041,0.35823372278287574,-0.34640850773202214,0.602173440471971,32.351965185177335,149.34014641766544,Tool Wear Failure
1,0.30901427538040216,-1.3851657755273457,0.2615235901758192,-0.6216339080557588,44.91047127840327,50.22002578838281,Tool Wear Failure
1,0.7716095689020772,0.16067331298327392,0.05082423392362467,-0.08305943341963262,35.70204054845805,83.72289771006598,Tool Wear Failure
1,-1.240515866993041,0.35823372278287574,-0.4707505234160483,1.2155462331356497,32.65243259596557,149.5415031806346,Tool Wear Failure
0,0.818323584208986,0.23683276943111653,-0.7394129646765926,0.6056189526784552,38.418865028052295,83.61298159551163,Tool Wear Failure
1,-1.0989228782662324,-0.5651418412664175,-0.15651965616646593,0.0027500340890839192,32.79122636005204,122.8315604345464,Tool Wear Failure
1,0.6716493606082693,-0.4723928192475617,-0.04760090547363216,0.03483256326192141,39.48783830464593,48.48679627814803,Tool Wear Failure
1,1.5477440443682573,1.4260318867130117,0.15440830216105728,-0.39840640538685945,40.6839197153929,55.15790858498129,Tool Wear Failure
1,0.29147604018700746,-1.0678204352283096,1.3588077956753826,-1.5505250894989624,55.0,50.686371471220625,Tool Wear Failure
1,-1.216965628675171,0.28144420521638513,-0.5290554023079606,1.6402620082186083,42.13247195570373,147.47532731392246,Tool Wear Failure
2,0.012064055277823851,-1.6705980405512928,1.903368380465038,-1.8948184265791757,54.54138733595367,49.40651005590567,Tool Wear Failure
1,1.3157493527043789,1.0478030082955303,-0.13649427572245315,0.21537121678245685,33.75838863115582,50.79194315577909,Tool Wear Failure
1,1.3100994931689551,1.0385918491091963,-0.15949243401791213,0.26617471722748476,33.69482681645083,50.47413408225414,Tool Wear Failure
1,-1.1661592993204326,0.1157816132792904,-0.2676979684532348,0.4311618647662729,28.2993328134879,142.32647495647564,Tool Wear Failure
0,0.7535626184010058,0.13125075250185825,-0.03706292791646831,-0.2859781817111796,38.78315058975436,67.81140368538689,Tool Wear Failure
1,1.1181165799355113,0.5276028867444565,0.03671362397737285,0.05265993111618483,44.34156321045654,52.96428326567899,Tool Wear Failure
1,0.8397913164947042,-0.19531783190846141,0.26345266696060515,-0.5719178275876979,44.53726341671407,52.17936706225113,Tool Wear Failure
2,0.09988852087123164,-1.6705980405512928,1.053039123723524,-1.2417831924830414,49.60119158983572,49.584357102765914,Tool Wear Failure
0,0.41668233802619314,-0.41797668754547523,-0.65036878723059,0.5188027149112946,40.67812884759323,83.25149938438508,Tool Wear Failure
1,-0.03100296491725152,-0.10497670188287955,-0.251986766234556,-0.04500176647122878,40.79759608871775,103.00447750643318,Tool Wear Failure
1,1.1739106873782879,0.6413066881602874,0.06307506047068423,-0.010856607413288977,44.30233242630307,53.198098739233714,Tool Wear Failure
1,1.3123609967002374,1.0422788556438405,-0.5390199346599024,-0.2566903991076309,53.019260004157715,55.0,Tool Wear Failure
1,0.5593680772924131,-0.7909588042029212,0.27674838193946927,-0.6771001788259601,41.96501466227079,51.95036436985367,Tool Wear Failure
1,1.2483379790804547,0.937899940878329,-0.4236641365618592,0.543122697504985,28.88338785642472,50.70495092921775,Tool Wear Failure
2,0.026254278368164435,-1.6705980405512928,1.7659765754380876,-1.7893043697037472,53.74317604854417,49.43524566225241,Tool Wear Failure
1,-0.6963556674779203,-1.249096116432411,1.240333583706588,-1.1448113037776722,35.48476394513579,99.22718229137585,Tool Wear Failure
1,1.4308935688455455,1.2355265609983932,0.3114989850570264,-0.7695806331969421,35.24200685656906,56.94622069854021,Tool Wear Failure
1,1.46235643969185,1.2868215551494473,-0.003310494731893099,0.025846713928261544,39.62128935095056,51.81548316432768,Tool Wear Failure
1,1.0095690039572063,0.35399010431678535,-0.28455106282097087,-0.029107303560453518,27.924679449939052,54.60094333808549,Tool Wear Failure
1,-0.31995827490280765,-1.6189470667664896,1.676800294318019,-1.6325182928060347,38.029559173644365,82.94347135215955,Tool Wear Failure
1,0.8802550253080659,0.037752602777203714,-0.3787433150715648,-0.3516969738858494,51.549173721776135,53.18831620393247,Tool Wear Failure
1,0.8775493709657607,0.03113592159409828,-0.19754419161118972,-0.1254973636180865,30.647622718619036,53.82737990948323,Tool Wear Failure
1,-1.0401242483199011,-0.8287528625593876,-0.02957944806766885,-0.22816901322788447,35.0,115.00108160461924,Tool Wear Failure
2,-0.9651925774362877,-0.8010987134080307,0.02970521433241692,-0.3748583913868398,39.93843778286668,115.85246248868533,Tool Wear Failure
1,0.18168633076322785,-1.5356585571385044,-0.04938047225907677,0.1822513692073373,45.0,49.41944068765009,Tool Wear Failure
1,0.11839984684898347,-1.4839430501845778,0.4443919631001026,0.024332398927598975,48.55991484271986,49.1645970194952,Tool Wear Failure
1,-1.0815461474227344,-0.6784613550942222,-0.10677726859346476,-0.1941183164820144,33.88177409862393,119.53765684232133,Tool Wear Failure
1,-1.2176275851156169,0.2089715285264724,-0.3394438635677568,0.5774995494878018,25.54481225898856,145.08010336865587,Tool Wear Failure
1,0.8962367890994631,0.17250979497573882,-0.42996677175452497,0.4665672633962612,30.262189292823418,53.702507387361315,Tool Wear Failure
1,-1.1833464026569696,-0.014587607230629296,-0.29870948136294884,1.1161796609720298,40.07050341191982,139.01164645321464,Tool Wear Failure
1,1.1498960731553995,0.6971601329956884,-0.34888171375913235,0.6872423620561144,34.107487034744956,47.25379911212905,Tool Wear Failure
1,-1.240515866993041,0.35823372278287574,-0.35906731991378016,0.6678556590497831,32.88322245721272,149.36161322977998,Tool Wear Failure
1,-1.007236434583577,-0.8010987134080307,0.24010481783981424,-0.3862838017413802,38.49772226323134,116.17832714913823,Tool Wear Failure
1,-0.264824184821374,-1.5290600745060035,0.8752743428331513,-1.1240409780865421,43.30183076969656,82.72327647961855,Tool Wear Failure
1,1.276244729750152,0.9833972707110838,-0.5543934166007489,-0.2932603919630681,51.860446345676124,55.313955365432385,Tool Wear Failure
1,-0.794452127798553,-1.129148606326609,0.9850612524544875,-0.9228770252695502,35.62271403475793,103.82505877848172,Tool Wear Failure
1,-0.3474875128410256,-1.6638289246847902,2.129661391986611,-1.9178927060860498,35.002595024383645,83.07241337267678,Tool Wear Failure
1,1.0844483309414108,0.5943636444241414,-0.36051668640991186,-0.4339511944199632,55.0,54.261169210469646,Tool Wear Failure
1,1.1581877735270156,0.7174374969467983,-0.6332959800120466,-0.23955475378346983,54.154829923193184,54.55628570967642,Tool Wear Failure
1,0.3892099843290563,0.2375670678689008,-0.38474241362945527,0.4930104446095951,44.59727808225543,103.92959456039057,Tool Wear Failure
1,0.1963453287747201,-1.6347494420111013,0.2476349614964558,-0.6276455701209906,45.13743004133185,49.82215077169922,Tool Wear Failure
1,0.4851975830618144,-0.306273940821164,-0.6267284493029855,0.17071018885699074,44.58545033579732,83.11999134058077,Tool Wear Failure
1,1.4126097566580413,1.2057178368104429,0.2554272162365764,-0.7069683310052038,34.0885011092892,56.92404175910743,Tool Wear Failure
2,0.13971064922247234,-1.6705980405512928,0.6674754818160074,-0.9456783117490926,47.36116533117404,49.664998048077734,Tool Wear Failure
1,1.518540542277385,1.378420418698488,0.10368909707032509,-0.1830369857134565,41.35950949831344,53.079643271500686,Tool Wear Failure
1,1.3316673384382336,1.0737546447213602,-0.08817535370757734,-0.2870642723015831,28.624810952317592,56.468734246026465,Tool Wear Failure
1,1.2980233130462666,1.0189036397341678,-0.20864939098732765,0.374763650879838,33.55896787721707,49.79483938608535,Tool Wear Failure
2,-0.8960480704007263,-0.8010987134080307,0.12218416405842325,-0.5183384592169445,43.43892773739883,115.71244289050405,Tool Wear Failure
1,1.0907518331777877,0.5953424981977729,-0.41013345534729717,0.8654370522684994,34.77286910287472,47.301387747488704,Tool Wear Failure
1,1.1063485877836945,0.5906647013637808,-0.5858175775428578,-0.26047118559947163,53.66883071412522,54.301136124915736,Tool Wear Failure
2,0.05952529426240691,-1.6705980405512928,1.4438417577055915,-1.5419115104781544,51.87165505403331,49.5026204180548,Tool Wear Failure
1,-1.0627405922734694,-0.8010987134080307,-0.04045729702295758,-0.19475544114219026,35.15555932736637,116.10444576457823,Tool Wear Failure
0,0.8922416339605721,0.357343893422043,-0.6821814166130444,0.9903049557990306,44.749616232008584,92.67490356107405,Tool Wear Failure
1,-1.240515866993041,0.35823372278287574,-0.36809943036247933,0.6558467525463889,24.156157086447035,149.35933474654325,Tool Wear Failure
1,1.2483379790804547,0.937899940878329,-0.4150152255983632,0.7317298363007271,31.672149810747232,48.19506517032749,Tool Wear Failure
1,0.49283571878539933,0.32203935694908936,-0.4271750927072478,0.577131452614152,44.64585332920687,102.97314794791664,Tool Wear Failure
1,0.11108042133117683,-1.4958761598794854,0.5427129759669214,-0.10223726832892543,48.97163832504083,49.179007341376426,Tool Wear Failure
0,-0.1738642186758141,-1.380764931503484,-0.45466828083313193,-0.21423325363969342,51.16104666774015,82.3977528999517,Tool Wear Failure
1,-0.304956631768785,-1.5944893750136957,1.4587100661293604,-1.4941647767526944,39.464111496405074,82.8835576963266,Tool Wear Failure
1,1.393707687226931,1.174901146698158,0.17518746337726632,-0.6089102812633875,32.812593458288504,56.81771612152404,Tool Wear Failure
1,1.2483379790804547,0.937899940878329,-0.7919248361917711,0.913037504927452,39.924314171830474,89.23241889577396,Tool Wear Failure
1,1.2483379790804547,0.937899940878329,-0.8191037407439692,0.7769169846861247,37.43361012709862,85.91148016946482,Tool Wear Failure
1,1.2641963031234065,0.9637543088094669,-0.37459156959095796,0.06295444713788775,24.070451944544676,56.08920432871206,Tool Wear Failure
1,0.10630485556052771,0.006952115463704112,-0.26889838510241115,0.2633545128420518,44.464664435984474,106.54075725546565,Tool Wear Failure
1,0.916657086021497,0.3971492397548647,-0.6690317127336272,0.846299521704625,46.63251488084861,92.8189281464607,Tool Wear Failure
1,-0.29067557588959664,-1.5712064813015088,1.2510955596621602,-1.3624569180742747,40.82975669273043,82.82652192636243,Tool Wear Failure
1,0.12615632100549867,0.02313437691189113,-0.3235753914922481,0.046341294072522965,40.20824046855555,100.66989255606568,Tool Wear Failure
1,0.2165193922307307,-0.7443091822502541,1.0819609459797097,-0.9931662884035244,35.355104303279305,83.40024700204975,Tool Wear Failure
2,0.06634167208612583,-1.6705980405512928,1.3778445956466023,-1.4912270587399807,51.48822840291576,49.516423777495035,Tool Wear Failure
1,1.2483379790804547,0.937899940878329,-0.42577059712492504,0.497187029828123,28.2041789824575,51.316238915788254,Tool Wear Failure
1,1.3961760807473687,1.1789254530562756,-0.30750811811978446,-0.32674256620741315,50.42619433185586,55.0,Tool Wear Failure
1,1.3793267970632654,1.151455489738339,0.04204219847784674,-0.6259984936892679,40.26355049210174,56.473644950789826,Tool Wear Failure
1,-0.25248670884333024,-1.5089458655635077,0.6959151268269146,-1.0102578967576195,44.481618521157436,82.67400299117519,Tool Wear Failure
1,0.8073153189405876,-0.1406215432017568,-0.31193939666037024,-0.38112718913785326,50.86535434660759,52.829311031968984,Tool Wear Failure
1,0.6462573442919399,-0.37089025358475525,-0.40797947119939004,0.9892723680884665,39.7735025102717,48.15149542674619,Tool Wear Failure
1,0.6099387247563,-0.46300871473322736,1.3323038480570666,-1.4042917496008753,50.83350111453582,51.51491443158673,Tool Wear Failure
1,-1.240515866993041,0.35823372278287574,-0.5082771110575895,1.4215628442213133,35.97575761338874,149.6085191398061,Tool Wear Failure
1,-0.6708827790575149,-0.6265856720890738,0.049344507514861746,-0.36754868486015724,44.10035260285499,113.7140572497853,Tool Wear Failure
